Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
Evis,5/26/2021 13:33,0:14:13,,Brooklyn Nine-Nine: Season 3: Halloween Part III (Episode 5),,Netflix Android STB L3 Android,0:21:38,0:21:38,AL (Albania)
Evis,5/25/2021 9:46,0:42:24,,The Blacklist: Season 8: The Protean (No. 36) (Episode 18),,Netflix Android STB L3 Android,0:42:24,0:42:24,AL (Albania)
Evis,5/24/2021 19:49,0:07:27,,Brooklyn Nine-Nine: Season 3: Halloween Part III (Episode 5),,Netflix Android STB L3 Android,0:07:27,Not latest view,AL (Albania)
Evis,5/24/2021 19:28,0:21:23,,Brooklyn Nine-Nine: Season 3: The Oolong Slayer (Episode 4),,Netflix Android STB L3 Android,0:21:23,0:21:23,AL (Albania)
Evis,5/24/2021 19:06,0:21:33,,Brooklyn Nine-Nine: Season 3: Boyle's Hunch (Episode 3),,Netflix Android STB L3 Android,0:21:33,0:21:33,AL (Albania)
Evis,5/24/2021 19:05,0:00:26,,Brooklyn Nine-Nine: Season 3: The Funeral (Episode 2),,Netflix Android STB L3 Android,0:17:34,0:17:34,AL (Albania)
Evis,5/24/2021 9:45,0:21:34,,Brooklyn Nine-Nine: Season 3: The Funeral (Episode 2),,Chrome PC (Cadmium),0:21:35,Not latest view,AL (Albania)
Evis,5/24/2021 9:25,0:19:58,,Brooklyn Nine-Nine: Season 3: New Captain (Episode 1),,Chrome PC (Cadmium),0:21:35,0:21:35,AL (Albania)
Evis,5/24/2021 9:25,0:00:03,Autoplayed: user action: User_Interaction; ,Brooklyn Nine-Nine: Season 2: Johnny and Dora (Episode 23),,Chrome PC (Cadmium),0:00:03,0:00:03,AL (Albania)
Evis,5/24/2021 9:25,0:00:06,,Brooklyn Nine-Nine: Season 2: Boyle-Linetti Wedding (Episode 17),,Chrome PC (Cadmium),0:00:06,0:00:06,AL (Albania)
Evis,5/24/2021 9:24,0:00:14,,Brooklyn Nine-Nine: Season 2: The Wednesday Incident (Episode 16),,Chrome PC (Cadmium),0:00:14,0:00:14,AL (Albania)
Evis,5/24/2021 9:23,0:01:05,Autoplayed: user action: None; ,Notting Hill_hook_primary_16x9,HOOK,Chrome PC (Cadmium),0:00:00,0:00:00,AL (Albania)
Evis,5/22/2021 18:41,0:01:09,,Brooklyn Nine-Nine: Season 3: New Captain (Episode 1),,Netflix Android STB L3 Android,0:01:22,Not latest view,AL (Albania)
Evis,5/22/2021 18:19,0:21:37,,Brooklyn Nine-Nine: Season 2: Johnny and Dora (Episode 23),,Netflix Android STB L3 Android,0:21:37,Not latest view,AL (Albania)
Evis,5/22/2021 17:58,0:21:33,,Brooklyn Nine-Nine: Season 2: The Chopper (Episode 22),,Netflix Android STB L3 Android,0:21:35,0:21:35,AL (Albania)
Evis,5/22/2021 17:25,0:00:02,,Brooklyn Nine-Nine: Season 2: The Chopper (Episode 22),,Netflix Android STB L3 Android,0:00:02,Not latest view,AL (Albania)
Evis,5/22/2021 17:04,0:21:35,,Brooklyn Nine-Nine: Season 2: Det. Dave Majors (Episode 21),,Netflix Android STB L3 Android,0:21:35,0:21:35,AL (Albania)
Evis,5/22/2021 17:03,0:00:19,,Brooklyn Nine-Nine: Season 2: AC/DC (Episode 20),,Netflix Android STB L3 Android,0:20:53,0:20:53,AL (Albania)
Evis,5/22/2021 12:18,0:02:00,,Brooklyn Nine-Nine: Season 2: AC/DC (Episode 20),,Netflix Android STB L3 Android,0:20:37,Not latest view,AL (Albania)
Evis,5/22/2021 11:46,0:18:40,,Brooklyn Nine-Nine: Season 2: AC/DC (Episode 20),,Netflix Android STB L3 Android,0:18:40,Not latest view,AL (Albania)
Evis,5/22/2021 11:25,0:21:07,,Brooklyn Nine-Nine: Season 2: Sabotage (Episode 19),,Netflix Android STB L3 Android,0:21:07,0:21:07,AL (Albania)
Evis,5/22/2021 10:16,0:00:01,,Brooklyn Nine-Nine: Season 2: Sabotage (Episode 19),,Netflix Android STB L3 Android,0:00:01,Not latest view,AL (Albania)
Evis,5/22/2021 9:53,0:21:36,,Brooklyn Nine-Nine: Season 2: Captain Peralta (Episode 18),,Netflix Android STB L3 Android,0:21:37,0:21:37,AL (Albania)
Evis,5/21/2021 19:20,0:21:36,,Brooklyn Nine-Nine: Season 2: Boyle-Linetti Wedding (Episode 17),,Netflix Android STB L3 Android,0:21:37,Not latest view,AL (Albania)
Evis,5/21/2021 18:58,0:21:40,,Brooklyn Nine-Nine: Season 2: The Wednesday Incident (Episode 16),,Netflix Android STB L3 Android,0:21:40,Not latest view,AL (Albania)
Evis,5/19/2021 12:11,0:21:24,,Brooklyn Nine-Nine: Season 2: Windbreaker City (Episode 15),,Chrome PC (Cadmium),0:21:25,0:21:25,AL (Albania)
Evis,5/19/2021 11:33,0:21:26,,Brooklyn Nine-Nine: Season 2: The Defense Rests (Episode 14),,Chrome PC (Cadmium),0:21:30,0:21:30,AL (Albania)
Evis,5/19/2021 11:33,0:00:22,Autoplayed: user action: None; ,The Equalizer 2_hook_primary_16x9,HOOK,Chrome PC (Cadmium),0:00:22,0:00:22,AL (Albania)
Evis,5/18/2021 9:58,0:00:03,,Brooklyn Nine-Nine: Season 2: The Defense Rests (Episode 14),,Chrome PC (Cadmium),0:00:04,Not latest view,AL (Albania)
Evis,5/18/2021 9:46,0:11:14,,Brooklyn Nine-Nine: Season 2: Payback (Episode 13),,Chrome PC (Cadmium),0:21:42,0:21:42,AL (Albania)
Evis,5/18/2021 9:46,0:00:14,Autoplayed: user action: None; ,Murder Mystery (Trailer),TRAILER,Chrome PC (Cadmium),0:00:14,0:00:14,AL (Albania)
Evis,5/17/2021 18:38,0:10:26,,Brooklyn Nine-Nine: Season 2: Payback (Episode 13),,Netflix Android STB L3 Android,0:10:28,Not latest view,AL (Albania)
Evis,5/17/2021 17:53,0:41:43,,The Blacklist: Season 8: Ivan Stepanov (No. 5) (Episode 17),,Netflix Android STB L3 Android,0:42:22,0:42:22,AL (Albania)
Evis,5/16/2021 19:03,0:00:02,,Brooklyn Nine-Nine: Season 2: Payback (Episode 13),,Chrome PC (Cadmium),0:00:03,Not latest view,AL (Albania)
Evis,5/16/2021 18:37,0:21:24,,Brooklyn Nine-Nine: Season 2: Beach House (Episode 12),,Chrome PC (Cadmium),0:21:38,0:21:38,AL (Albania)
Evis,5/16/2021 18:15,0:19:37,,Brooklyn Nine-Nine: Season 2: Stakeout (Episode 11),,Chrome PC (Cadmium),0:21:37,0:21:37,AL (Albania)
Evis,5/16/2021 18:14,0:00:05,,The Blacklist: Season 8: Ivan Stepanov (No. 5) (Episode 17),,Chrome PC (Cadmium),0:00:40,Not latest view,AL (Albania)
Evis,5/15/2021 18:16,0:02:00,,Brooklyn Nine-Nine: Season 2: Stakeout (Episode 11),,Netflix Android STB L3 Android,0:02:00,Not latest view,AL (Albania)
Evis,5/15/2021 17:48,0:21:39,,Brooklyn Nine-Nine: Season 2: The Pontiac Bandit Returns (Episode 10),,Netflix Android STB L3 Android,0:21:39,0:21:39,AL (Albania)
Evis,5/15/2021 17:27,0:21:37,,Brooklyn Nine-Nine: Season 2: The Road Trip (Episode 9),,Netflix Android STB L3 Android,0:21:39,0:21:39,AL (Albania)
Evis,5/15/2021 10:39,0:00:02,,Brooklyn Nine-Nine: Season 2: The Road Trip (Episode 9),,Chrome PC (Cadmium),0:00:03,Not latest view,AL (Albania)
Evis,5/15/2021 10:18,0:21:27,,Brooklyn Nine-Nine: Season 2: USPIS (Episode 8),,Chrome PC (Cadmium),0:21:29,0:21:29,AL (Albania)
Evis,5/15/2021 8:36,0:00:01,,Brooklyn Nine-Nine: Season 2: USPIS (Episode 8),,Chrome PC (Cadmium),0:00:02,Not latest view,AL (Albania)
Evis,5/15/2021 8:14,0:21:19,,Brooklyn Nine-Nine: Season 2: Lockdown (Episode 7),,Chrome PC (Cadmium),0:21:19,0:21:19,AL (Albania)
Evis,5/14/2021 12:04,0:20:18,,Brooklyn Nine-Nine: Season 2: Jake and Sophia (Episode 6),,Netflix Android STB L3 Android,0:21:37,0:21:37,AL (Albania)
Evis,5/14/2021 11:14,0:00:07,,Brooklyn Nine-Nine: Season 2: Jake and Sophia (Episode 6),,Netflix Android STB L3 Android,0:01:19,Not latest view,AL (Albania)
Evis,5/13/2021 12:57,0:01:12,,Brooklyn Nine-Nine: Season 2: Jake and Sophia (Episode 6),,Netflix Android STB L3 Android,0:01:12,Not latest view,AL (Albania)
Evis,5/13/2021 12:35,0:21:40,,Brooklyn Nine-Nine: Season 2: The Mole (Episode 5),,Netflix Android STB L3 Android,0:21:40,0:21:40,AL (Albania)
Evis,5/13/2021 12:32,0:03:07,,Brooklyn Nine-Nine: Season 2: Halloween II (Episode 4),,Netflix Android STB L3 Android,0:21:40,0:21:40,AL (Albania)
Evis,5/13/2021 9:11,0:18:32,,Brooklyn Nine-Nine: Season 2: Halloween II (Episode 4),,Netflix Android STB L3 Android,0:18:33,Not latest view,AL (Albania)
Evis,5/13/2021 9:08,0:01:42,,Brooklyn Nine-Nine: Season 2: The Jimmy Jab Games (Episode 3),,Netflix Android STB L3 Android,0:21:39,0:21:39,AL (Albania)
Evis,5/12/2021 19:02,0:19:56,,Brooklyn Nine-Nine: Season 2: The Jimmy Jab Games (Episode 3),,Netflix Android STB L3 Android,0:19:58,Not latest view,AL (Albania)
Evis,5/12/2021 18:41,0:21:41,,Brooklyn Nine-Nine: Season 2: Chocolate Milk (Episode 2),,Netflix Android STB L3 Android,0:21:43,0:21:43,AL (Albania)
Evis,5/12/2021 18:10,0:21:31,,Brooklyn Nine-Nine: Season 2: Undercover (Episode 1),,Netflix Android STB L3 Android,0:21:38,0:21:38,AL (Albania)
Evis,5/12/2021 11:33,0:00:04,,Brooklyn Nine-Nine: Season 2: Undercover (Episode 1),,Chrome PC (Cadmium),0:00:06,Not latest view,AL (Albania)
Evis,5/12/2021 11:11,0:21:29,,Brooklyn Nine-Nine: Season 1: Charges and Specs (Episode 22),,Chrome PC (Cadmium),0:21:34,0:21:34,AL (Albania)
Evis,5/12/2021 11:11,0:00:12,Autoplayed: user action: None; ,Bodyguard: Season 1 (Trailer),TRAILER,Chrome PC (Cadmium),0:00:12,0:00:12,AL (Albania)
Evis,5/11/2021 10:45,0:00:03,,Brooklyn Nine-Nine: Season 1: Charges and Specs (Episode 22),,Chrome PC (Cadmium),0:00:05,Not latest view,AL (Albania)
Evis,5/11/2021 10:24,0:21:30,,Brooklyn Nine-Nine: Season 1: Unsolvable (Episode 21),,Chrome PC (Cadmium),0:21:35,0:21:35,AL (Albania)
Evis,5/11/2021 9:47,0:00:03,,Brooklyn Nine-Nine: Season 1: Unsolvable (Episode 21),,Chrome PC (Cadmium),0:00:04,Not latest view,AL (Albania)
Evis,5/11/2021 9:11,0:21:03,,Brooklyn Nine-Nine: Season 1: Fancy Brudgom (Episode 20),,Chrome PC (Cadmium),0:21:16,0:21:16,AL (Albania)
Evis,5/11/2021 9:09,0:00:24,Autoplayed: user action: None; ,Queen of the South: Season 1_hook_primary_16x9,HOOK,Chrome PC (Cadmium),0:00:00,0:00:00,AL (Albania)
Evis,5/10/2021 12:18,0:21:15,,Brooklyn Nine-Nine: Season 1: Tactical Village (Episode 19),,Chrome PC (Cadmium),0:21:31,0:21:31,AL (Albania)
Evis,5/10/2021 11:47,0:21:42,,Brooklyn Nine-Nine: Season 1: The Apartment (Episode 18),,Chrome PC (Cadmium),0:21:42,0:21:42,AL (Albania)
Evis,5/10/2021 11:47,0:00:10,Autoplayed: user action: None; ,Ozark (Trailer),TRAILER,Chrome PC (Cadmium),0:00:10,0:00:10,AL (Albania)
Evis,5/9/2021 20:09,0:21:30,,Brooklyn Nine-Nine: Season 1: Full Boyle (Episode 17),,Netflix Android STB L3 Android,0:21:33,0:21:33,AL (Albania)
Evis,5/9/2021 19:48,0:21:23,,Brooklyn Nine-Nine: Season 1: The Party (Episode 16),,Netflix Android STB L3 Android,0:21:23,0:21:23,AL (Albania)
Evis,5/9/2021 19:26,0:21:38,,Brooklyn Nine-Nine: Season 1: Operation: Broken Feather (Episode 15),,Netflix Android STB L3 Android,0:21:38,0:21:38,AL (Albania)
Evis,5/9/2021 19:04,0:21:30,,Brooklyn Nine-Nine: Season 1: The Ebony Falcon (Episode 14),,Netflix Android STB L3 Android,0:21:30,0:21:30,AL (Albania)
Evis,5/9/2021 18:41,0:21:36,,Brooklyn Nine-Nine: Season 1: The Bet (Episode 13),,Netflix Android STB L3 Android,0:21:38,0:21:38,AL (Albania)
Evis,5/9/2021 18:19,0:21:41,,Brooklyn Nine-Nine: Season 1: Pontiac Bandit (Episode 12),,Netflix Android STB L3 Android,0:21:41,0:21:41,AL (Albania)
Evis,5/9/2021 17:49,0:21:36,,Brooklyn Nine-Nine: Season 1: Christmas (Episode 11),,Netflix Android STB L3 Android,0:21:38,0:21:38,AL (Albania)
Evis,5/9/2021 16:49,0:00:02,,Brooklyn Nine-Nine: Season 1: Christmas (Episode 11),,Netflix Android STB L3 Android,0:00:02,Not latest view,AL (Albania)
Evis,5/9/2021 16:27,0:21:41,,Brooklyn Nine-Nine: Season 1: Thanksgiving (Episode 10),,Netflix Android STB L3 Android,0:21:41,0:21:41,AL (Albania)
Evis,5/9/2021 16:04,0:21:27,,Brooklyn Nine-Nine: Season 1: Sal's Pizza (Episode 9),,Netflix Android STB L3 Android,0:21:34,0:21:34,AL (Albania)
Evis,5/9/2021 14:32,0:42:26,,The Blacklist: Season 8: Nicholas Obenrader (No. 133) (Episode 16),,Netflix Android STB L3 Android,0:42:26,0:42:26,AL (Albania)
Evis,5/9/2021 13:28,0:00:07,,Brooklyn Nine-Nine: Season 1: Sal's Pizza (Episode 9),,Netflix Android STB L3 Android,0:00:07,Not latest view,AL (Albania)
Evis,5/9/2021 12:56,0:21:34,,Brooklyn Nine-Nine: Season 1: Old School (Episode 8),,Netflix Android STB L3 Android,0:21:37,0:21:37,AL (Albania)
Evis,5/9/2021 12:34,0:21:40,,Brooklyn Nine-Nine: Season 1: 48 Hours (Episode 7),,Netflix Android STB L3 Android,0:21:40,0:21:40,AL (Albania)
Evis,5/9/2021 12:17,0:16:48,,Brooklyn Nine-Nine: Season 1: Halloween (Episode 6),,Netflix Android STB L3 Android,0:21:39,0:21:39,AL (Albania)
Evis,5/8/2021 20:39,0:04:54,,Brooklyn Nine-Nine: Season 1: Halloween (Episode 6),,Netflix Android STB L3 Android,0:04:54,Not latest view,AL (Albania)
Evis,5/8/2021 20:17,0:21:37,,Brooklyn Nine-Nine: Season 1: The Vulture (Episode 5),,Netflix Android STB L3 Android,0:21:37,0:21:37,AL (Albania)
Evis,5/8/2021 19:55,0:21:28,,Brooklyn Nine-Nine: Season 1: M.E. Time (Episode 4),,Netflix Android STB L3 Android,0:21:31,0:21:31,AL (Albania)
Evis,5/8/2021 19:19,0:21:39,,Brooklyn Nine-Nine: Season 1: The Slump (Episode 3),,Netflix Android STB L3 Android,0:21:40,0:21:40,AL (Albania)
Evis,5/8/2021 18:58,0:20:56,,Brooklyn Nine-Nine: Season 1: The Tagger (Episode 2),,Netflix Android STB L3 Android,0:20:56,0:20:56,AL (Albania)
Evis,5/8/2021 18:26,0:22:40,,Brooklyn Nine-Nine: Season 1: Pilot (Episode 1),,Netflix Android STB L3 Android,0:22:41,0:22:41,AL (Albania)
Evis,5/8/2021 13:59,0:00:23,Autoplayed: user action: None; ,Fool's Gold_hook_primary_16x9,HOOK,Chrome PC (Cadmium),0:00:23,0:00:23,AL (Albania)
Evis,5/8/2021 13:55,0:00:15,Autoplayed: user action: None; ,Brooklyn Nine-Nine: Season 1_hook_primary_16x9,HOOK,Chrome PC (Cadmium),0:00:00,Not latest view,AL (Albania)
Evis,5/4/2021 17:49,0:42:22,,The Blacklist: Season 8: The Russian Knot (Episode 15),,Netflix Android STB L3 Android,0:42:23,0:42:23,AL (Albania)
Evis,5/4/2021 17:07,0:42:26,,The Blacklist: Season 8: Misère (Episode 14),,Netflix Android STB L3 Android,0:42:26,0:42:26,AL (Albania)
Evis,4/21/2021 18:53,0:15:22,,The Blacklist: Season 8: Anne (Episode 13),,Netflix Android STB L3 Android,0:41:58,0:41:58,AL (Albania)
Evis,4/21/2021 18:08,0:26:20,,The Blacklist: Season 8: Anne (Episode 13),,Netflix Android STB L3 Android,0:26:37,Not latest view,AL (Albania)
Evis,4/17/2021 14:36,0:25:44,,The Blacklist: Season 8: Rakitin (no. 28) (Episode 12),,Netflix Android STB L3 Android,0:42:31,0:42:31,AL (Albania)
Evis,4/17/2021 14:03,0:16:42,,The Blacklist: Season 8: Rakitin (no. 28) (Episode 12),,Netflix Android STB L3 Android,0:16:50,Not latest view,AL (Albania)
Evis,4/17/2021 12:07,0:00:09,,The Blacklist: Season 8: Rakitin (no. 28) (Episode 12),,Netflix Android STB L3 Android,0:00:09,Not latest view,AL (Albania)
Evis,4/17/2021 11:43,0:23:24,,The Blacklist: Season 8: Captain Kidd (no. 96) (Episode 11),,Netflix Android STB L3 Android,0:42:27,0:42:27,AL (Albania)
Evis,4/14/2021 10:11,0:17:17,,The Blacklist: Season 8: Captain Kidd (no. 96) (Episode 11),,Chrome PC (Cadmium),0:19:04,Not latest view,AL (Albania)
Evis,4/3/2021 12:44,0:00:16,,The Blacklist: Season 8: Captain Kidd (no. 96) (Episode 11),,Chrome PC (Cadmium),0:00:16,Not latest view,AL (Albania)
Evis,4/3/2021 11:54,0:44:45,,New Amsterdam: Season 2: A Matter of Seconds (Episode 18),,Chrome PC (Cadmium),0:53:43,0:53:43,AL (Albania)
Evis,4/3/2021 11:54,0:00:07,Autoplayed: user action: None; ,WHOKILLEDSARA_S1_CLIP_MAINCHARACTER,HOOK,Chrome PC (Cadmium),0:00:07,0:00:07,AL (Albania)
Evis,3/27/2021 11:57,0:08:58,,New Amsterdam: Season 2: A Matter of Seconds (Episode 18),,Netflix Android STB L3 Android,0:08:58,Not latest view,AL (Albania)
Evis,3/27/2021 11:02,0:42:23,,New Amsterdam: Season 2: Liftoff (Episode 17),,Netflix Android STB L3 Android,0:42:27,0:42:27,AL (Albania)
Evis,3/27/2021 10:40,0:00:07,,New Amsterdam: Season 2: Liftoff (Episode 17),,Netflix Android STB L3 Android,0:00:08,Not latest view,AL (Albania)
Evis,3/26/2021 18:04,0:42:17,,New Amsterdam: Season 2: Perspectives (Episode 16),,Netflix Android STB L3 Android,0:42:17,0:42:17,AL (Albania)
Evis,3/26/2021 12:13,0:42:15,,New Amsterdam: Season 2: Double Blind (Episode 15),,Chrome PC (Cadmium),0:42:21,0:42:21,AL (Albania)
Evis,3/26/2021 12:13,0:00:07,Autoplayed: user action: None; ,PATRICK_hook_primary_16x9,HOOK,Chrome PC (Cadmium),0:00:07,0:00:07,AL (Albania)
Evis,3/25/2021 20:54,0:00:29,Autoplayed: user action: None; ,Lucifer: Season 5 (Trailer),TRAILER,Chrome PC (Cadmium),0:00:29,0:00:29,AL (Albania)
Evis,3/25/2021 20:53,0:00:46,Autoplayed: user action: None; ,PATRICK_hook_primary_16x9,HOOK,Chrome PC (Cadmium),0:00:46,Not latest view,AL (Albania)
Evis,3/25/2021 20:53,0:00:08,,PATRICK (2019),,Chrome PC (Cadmium),0:01:51,0:01:51,AL (Albania)
Evis,3/25/2021 20:50,0:00:31,,PATRICK (2019),,Chrome PC (Cadmium),0:01:43,Not latest view,AL (Albania)
Evis,3/25/2021 20:50,0:00:04,Autoplayed: user action: None; ,PATRICK_hook_primary_16x9,HOOK,Chrome PC (Cadmium),0:00:04,Not latest view,AL (Albania)
Evis,3/25/2021 19:17,0:02:01,Autoplayed: user action: None; ,Trailer: The Trial of the Chicago 7,TRAILER,Chrome PC (Cadmium),0:02:01,Not latest view,AL (Albania)
Evis,3/25/2021 19:17,0:00:27,Autoplayed: user action: None; ,Grown Ups_hook_primary_16x9,HOOK,Chrome PC (Cadmium),0:00:27,0:00:27,AL (Albania)
Evis,3/25/2021 19:13,0:00:47,Autoplayed: user action: None; ,PATRICK_hook_primary_16x9,HOOK,Chrome PC (Cadmium),0:00:47,Not latest view,AL (Albania)
Evis,3/25/2021 12:47,0:00:03,,New Amsterdam: Season 2: Double Blind (Episode 15),,Chrome PC (Cadmium),0:00:07,Not latest view,AL (Albania)
Evis,3/25/2021 12:01,0:42:32,,New Amsterdam: Season 2: Sabbath (Episode 14),,Chrome PC (Cadmium),0:41:52,0:41:52,AL (Albania)
Evis,3/24/2021 12:56,0:00:02,,New Amsterdam: Season 2: Sabbath (Episode 14),,Chrome PC (Cadmium),0:00:05,Not latest view,AL (Albania)
Evis,3/24/2021 12:30,0:23:21,,New Amsterdam: Season 2: In the Graveyard (Episode 13),,Chrome PC (Cadmium),0:42:13,0:42:13,AL (Albania)
Evis,3/24/2021 12:18,0:00:55,Autoplayed: user action: None; ,Suits: Season 1_hook_primary_16x9,HOOK,Chrome PC (Cadmium),0:00:55,0:00:55,AL (Albania)
Evis,3/24/2021 12:18,0:00:02,,Money Heist: Part 1: Episode 1,,Chrome PC (Cadmium),0:00:02,0:00:02,AL (Albania)
Evis,3/23/2021 18:08,0:17:14,,New Amsterdam: Season 2: In the Graveyard (Episode 13),,Netflix Android STB L3 Android,0:17:15,Not latest view,AL (Albania)
Evis,3/23/2021 17:25,0:42:29,,"New Amsterdam: Season 2: 14 Years, 2 Months, 8 Days (Episode 12)",,Netflix Android STB L3 Android,0:42:29,0:42:29,AL (Albania)
Evis,3/23/2021 10:57,0:41:12,,New Amsterdam: Season 2: Hiding Behind My Smile (Episode 11),,Chrome PC (Cadmium),0:42:00,0:42:00,AL (Albania)
Evis,3/22/2021 11:46,0:00:04,,New Amsterdam: Season 2: Hiding Behind My Smile (Episode 11),,Chrome PC (Cadmium),0:00:52,Not latest view,AL (Albania)
Evis,3/22/2021 10:36,0:40:52,,New Amsterdam: Season 2: Code Silver (Episode 10),,Chrome PC (Cadmium),0:42:28,0:42:28,AL (Albania)
Evis,3/22/2021 10:35,0:00:04,Autoplayed: user action: None; ,The Blacklist: Season 6_hook_primary_16x9,HOOK,Chrome PC (Cadmium),0:00:04,0:00:04,AL (Albania)
Evis,3/20/2021 10:56,0:00:03,,New Amsterdam: Season 2: Code Silver (Episode 10),,Chrome PC (Cadmium),0:00:40,Not latest view,AL (Albania)
Evis,3/20/2021 9:56,0:42:17,,New Amsterdam: Season 2: The Island (Episode 9),,Chrome PC (Cadmium),0:42:21,0:42:21,AL (Albania)
Evis,3/18/2021 11:32,0:42:13,,New Amsterdam: Season 2: What the Heart Wants (Episode 8),,Chrome PC (Cadmium),0:42:17,0:42:17,AL (Albania)
Evis,3/18/2021 10:30,0:41:45,,New Amsterdam: Season 2: Good Soldiers (Episode 7),,Chrome PC (Cadmium),0:42:27,0:42:27,AL (Albania)
Evis,3/18/2021 10:29,0:00:05,Autoplayed: user action: None; ,The One: Hook 1 Loaded the Dice,HOOK,Chrome PC (Cadmium),0:00:05,0:00:05,AL (Albania)
Evis,3/17/2021 12:42,0:00:02,,New Amsterdam: Season 2: Good Soldiers (Episode 7),,Chrome PC (Cadmium),0:00:42,Not latest view,AL (Albania)
Evis,3/17/2021 11:50,0:42:20,,New Amsterdam: Season 2: Righteous Right Hand (Episode 6),,Chrome PC (Cadmium),0:42:24,0:42:24,AL (Albania)
Evis,3/17/2021 11:44,0:04:56,,New Amsterdam: Season 2: The Karman Line (Episode 5),,Chrome PC (Cadmium),0:42:25,0:42:25,AL (Albania)
Evis,3/16/2021 12:53,0:25:26,,New Amsterdam: Season 2: The Karman Line (Episode 5),,Chrome PC (Cadmium),0:37:53,Not latest view,AL (Albania)
Evis,3/16/2021 12:05,0:11:45,,New Amsterdam: Season 2: The Karman Line (Episode 5),,Chrome PC (Cadmium),0:13:10,Not latest view,AL (Albania)
Evis,3/16/2021 12:04,0:00:36,Autoplayed: user action: None; ,The One: Hook 1 Loaded the Dice,HOOK,Chrome PC (Cadmium),0:00:00,Not latest view,AL (Albania)
Evis,3/15/2021 18:23,0:01:26,,New Amsterdam: Season 2: The Karman Line (Episode 5),,Netflix Android STB L3 Android,0:01:26,Not latest view,AL (Albania)
Evis,3/15/2021 17:41,0:42:22,,New Amsterdam: Season 2: The Denominator (Episode 4),,Netflix Android STB L3 Android,0:42:22,0:42:22,AL (Albania)
Evis,3/15/2021 17:16,0:17:40,,New Amsterdam: Season 2: Replacement (Episode 3),,Netflix Android STB L3 Android,0:42:23,0:42:23,AL (Albania)
Evis,3/15/2021 14:42,0:24:44,,New Amsterdam: Season 2: Replacement (Episode 3),,Netflix Android STB L3 Android,0:24:45,Not latest view,AL (Albania)
Evis,3/15/2021 14:01,0:40:50,,New Amsterdam: Season 2: The Big Picture (Episode 2),,Netflix Android STB L3 Android,0:42:23,0:42:23,AL (Albania)
Evis,3/15/2021 10:15,0:33:14,,The Blacklist: Season 8: Dr. Laken Perillos (no. 70) (Episode 10),,Chrome PC (Cadmium),0:42:22,0:42:22,AL (Albania)
Evis,3/10/2021 17:37,0:00:38,,New Amsterdam: Season 2: The Big Picture (Episode 2),,Netflix Android STB L3 Android,0:01:33,Not latest view,AL (Albania)
Evis,3/10/2021 16:55,0:41:18,,New Amsterdam: Season 2: Your Turn (Episode 1),,Netflix Android STB L3 Android,0:42:25,0:42:25,AL (Albania)
Evis,3/9/2021 12:57,0:28:40,,New Amsterdam: Season 1: Luna (Episode 22),,Chrome PC (Cadmium),0:42:16,0:42:16,AL (Albania)
Evis,3/9/2021 12:56,0:00:17,Autoplayed: user action: None; ,New Amsterdam: Season 1_hook_05_16x9,HOOK,Chrome PC (Cadmium),0:00:17,0:00:17,AL (Albania)
Evis,3/9/2021 12:42,0:00:22,,The Bold Type: Season 1: Pilot (Episode 1),,TPV PHTV19AMT0  Smart TV,0:00:22,0:00:22,AL (Albania)
Evis,3/9/2021 11:15,0:42:55,,The Blacklist: Season 8: The Cyranoid (no. 35) (Episode 9),,Chrome PC (Cadmium),0:42:23,0:42:23,AL (Albania)
Evis,3/8/2021 20:12,0:08:04,,New Amsterdam: Season 1: Luna (Episode 22),,Netflix Android STB L3 Android,0:08:30,Not latest view,AL (Albania)
Evis,3/8/2021 19:29,0:42:02,,New Amsterdam: Season 1: This Is Not the End (Episode 21),,Netflix Android STB L3 Android,0:42:02,0:42:02,AL (Albania)
Evis,3/8/2021 18:48,0:41:30,,New Amsterdam: Season 1: Preventable (Episode 20),,Netflix Android STB L3 Android,0:42:14,0:42:14,AL (Albania)
Evis,3/8/2021 17:59,0:00:22,,New Amsterdam: Season 1: Preventable (Episode 20),,Netflix Android STB L3 Android,0:00:44,Not latest view,AL (Albania)
Evis,3/8/2021 17:16,0:42:17,,New Amsterdam: Season 1: Happy Place (Episode 19),,Netflix Android STB L3 Android,0:42:17,0:42:17,AL (Albania)
